LUC,GCM,RCP,Timestep,Ecosystem,StockGroup,Mean,Lower,Upper
High,CanESM2,rcp45,2015,Yes,Soil,2586463.5048965863,2585438.465824971,2587548.3097311957
High,CanESM2,rcp45,2016,No,Aquatic,34372.24985020779,34363.39120337545,34380.54190264348
High,CanESM2,rcp45,2016,No,Atmosphere,-192510.21955304273,-194673.63354525244,-190415.76354758404
High,CanESM2,rcp45,2016,No,DOM,53.61592898266858,44.45575243421213,62.27326628344552
High,CanESM2,rcp45,2016,No,HAP,252362.84746100355,251500.32707437963,253269.89371535048
High,CanESM2,rcp45,2016,No,HWP,64689.47368786825,62341.36443295305,67165.0912339157
High,CanESM2,rcp45,2016,No,Live,407.5788274678434,368.2806307376568,443.65636018001544
High,CanESM2,rcp45,2016,No,Soil,13655.872226066534,12734.564483727368,14302.54446032448
High,CanESM2,rcp45,2016,Yes,DOM,411985.4600034286,411123.06242868607,412977.46948316385
High,CanESM2,rcp45,2016,Yes,Live,1663743.691726985,1659465.5943795405,1667621.190859176
High,CanESM2,rcp45,2016,Yes,Soil,2574370.445050388,2573337.170878849,2575600.048136947
High,CanESM2,rcp45,2017,No,Aquatic,36591.86228645292,36582.650786364626,36600.79038167055
High,CanESM2,rcp45,2017,No,Atmosphere,-159543.8531453927,-162522.95448148157,-156641.960490588
High,CanESM2,rcp45,2017,No,DOM,55.89006829883496,46.52116941462903,64.40806739997358
High,CanESM2,rcp45,2017,No,HAP,263846.085325167,262897.83349964616,264800.94089384377
High,CanESM2,rcp45,2017,No,HWP,69433.69556315747,67008.34700219274,72199.30429711085
High,CanESM2,rcp45,2017,No,Live,435.3693662700308,400.400506375624,473.1256041708654
High,CanESM2,rcp45,2017,No,Soil,14666.91212020777,13813.11154500899,15446.108021271213
High,CanESM2,rcp45,2017,Yes,DOM,423646.00032546686,421676.5155627536,425409.7583297752
High,CanESM2,rcp45,2017,Yes,Live,1605666.1212822436,1599933.209359183,1610132.2086897683
High,CanESM2,rcp45,2017,Yes,Soil,2568332.932017322,2567033.0108115897,2569678.922704204
High,CanESM2,rcp45,2018,No,Aquatic,38812.659423895246,38802.41678922347,38823.330545373145
High,CanESM2,rcp45,2018,No,Atmosphere,-158120.64029180098,-161442.94845942612,-154215.58139529516
High,CanESM2,rcp45,2018,No,DOM,57.20415237426483,47.759447193533674,65.41994772000825
High,CanESM2,rcp45,2018,No,HAP,277596.17723818467,276570.36311660707,278576.3615041968
High,CanESM2,rcp45,2018,No,HWP,74262.085252134435,71612.56062308024,77803.59002633777
High,CanESM2,rcp45,2018,No,Live,465.680525130834,429.009546656215,498.842556435693
High,CanESM2,rcp45,2018,No,Soil,15729.946164227906,14963.434229440954,16587.40575923769
High,CanESM2,rcp45,2018,Yes,DOM,415144.57140694367,412622.66073827987,418498.64916147455
High,CanESM2,rcp45,2018,Yes,Live,1599093.6650503105,1592758.9540704095,1604493.6045800187
High,CanESM2,rcp45,2018,Yes,Soil,2560089.6662877924,2558744.1890257793,2561396.227179407
High,CanESM2,rcp45,2019,No,Aquatic,41034.27301815856,41021.72041964934,41047.704453865575
High,CanESM2,rcp45,2019,No,Atmosphere,-217451.25612080103,-221663.62657741603,-212816.40685030894
High,CanESM2,rcp45,2019,No,DOM,58.51849807267284,49.11616365560665,66.87562397933935
High,CanESM2,rcp45,2019,No,HAP,297488.44595812005,296342.6678647507,298591.6024294504
High,CanESM2,rcp45,2019,No,HWP,79026.18993439269,75901.34004517776,82786.20292309154
High,CanESM2,rcp45,2019,No,Live,499.2929909495878,460.7225345649365,535.1449723172192
High,CanESM2,rcp45,2019,No,Soil,16806.318545970396,15987.899610110257,17706.80054822791
High,CanESM2,rcp45,2019,Yes,DOM,418727.6394909709,415379.23895349196,421897.9453310858
High,CanESM2,rcp45,2019,Yes,Live,1635169.192266713,1627514.0023226102,1642281.7568936753
High,CanESM2,rcp45,2019,Yes,Soil,2551772.4006268936,2550555.7978887246,2553158.3455643905
High,CanESM2,rcp45,2020,No,Aquatic,43264.40031511191,43249.75793626475,43280.10968953726
High,CanESM2,rcp45,2020,No,Atmosphere,-249070.3772356374,-253684.6862269962,-243542.00783295077
High,CanESM2,rcp45,2020,No,DOM,60.503989490193256,50.658360533200195,68.54595194401693
High,CanESM2,rcp45,2020,No,HAP,316459.8676123939,315208.5224362933,317707.7577635168
High,CanESM2,rcp45,2020,No,HWP,83916.63512449629,80798.745653159,87822.14092284016
High,CanESM2,rcp45,2020,No,Live,535.2242478883352,496.6572930702822,575.1246022672333
High,CanESM2,rcp45,2020,No,Soil,17897.92332883443,17046.063758212254,18874.156394649566
High,CanESM2,rcp45,2020,Yes,DOM,423529.13146524824,418461.5310690652,427916.04158151883
High,CanESM2,rcp45,2020,Yes,Live,1638831.6425548405,1630964.9470771854,1646151.3395103123
High,CanESM2,rcp45,2020,Yes,Soil,2547706.063806659,2546403.2385991644,2549103.850077131
High,CanESM2,rcp45,2021,No,Aquatic,45496.88108377461,45479.589295767946,45514.032208836994
High,CanESM2,rcp45,2021,No,Atmosphere,-283040.26373722387,-288595.8817228781,-277009.19926799124
High,CanESM2,rcp45,2021,No,DOM,62.36862016854297,51.961625351171925,70.91002874120079
High,CanESM2,rcp45,2021,No,HAP,335386.0292236794,334029.0114108635,336753.15270104026
High,CanESM2,rcp45,2021,No,HWP,88658.69420892862,85233.55367119546,92202.69259066606
High,CanESM2,rcp45,2021,No,Live,570.100406542781,529.7168229810424,613.8049029893483
High,CanESM2,rcp45,2021,No,Soil,18984.834741975796,18146.223570504917,19969.688289550064
High,CanESM2,rcp45,2021,Yes,DOM,486682.34875731636,437958.6699282853,530669.8080883494
High,CanESM2,rcp45,2021,Yes,Live,1586541.6240171962,1540672.4773648162,1637706.5412237337
High,CanESM2,rcp45,2021,Yes,Soil,2543788.3978868844,2542398.797738985,2545260.2266138084
High,CanESM2,rcp45,2022,No,Aquatic,47691.43239244619,47650.06635945683,47732.78601757203
High,CanESM2,rcp45,2022,No,Atmosphere,-333903.07263707294,-340192.2610125152,-326406.3546507966
High,CanESM2,rcp45,2022,No,DOM,64.57752835265171,53.24770427039287,73.87218969952862
High,CanESM2,rcp45,2022,No,HAP,355426.54027356725,353946.05636557715,356940.0165308479
High,CanESM2,rcp45,2022,No,HWP,93635.8420026251,90286.84507987724,98124.3277557391
High,CanESM2,rcp45,2022,No,Live,607.0498379656151,565.5298157962385,651.4826316156744
High,CanESM2,rcp45,2022,No,Soil,20120.69677349556,19082.67963653687,21094.668293188915
High,CanESM2,rcp45,2022,Yes,DOM,516723.4154255622,469123.52165802446,568030.7624161494
High,CanESM2,rcp45,2022,Yes,Live,1582615.998539796,1527613.8256796603,1634922.6049701623
High,CanESM2,rcp45,2022,Yes,Soil,2540148.5350723467,2538589.9054843085,2541701.8070892915
High,CanESM2,rcp45,2023,No,Aquatic,49873.34544833893,49803.23995335828,49940.47856761242
High,CanESM2,rcp45,2023,No,Atmosphere,-348868.0927588442,-355523.9514782808,-340169.7638177617
High,CanESM2,rcp45,2023,No,DOM,66.92037122585074,55.04942314439798,76.09650875097378
High,CanESM2,rcp45,2023,No,HAP,372774.2790986602,371160.32859045966,374450.946734455
High,CanESM2,rcp45,2023,No,HWP,98520.67697613934,94766.1087505962,102694.000035443
High,CanESM2,rcp45,2023,No,Live,643.5461888507607,601.9919872526416,690.3677862515076
High,CanESM2,rcp45,2023,No,Soil,21275.767906231365,20284.86276094387,22260.005717042488
High,CanESM2,rcp45,2023,Yes,DOM,545169.5842956828,492582.30790282495,598572.2819277296
High,CanESM2,rcp45,2023,Yes,Live,1544344.1811351911,1486435.2690920462,1600381.773767701
High,CanESM2,rcp45,2023,Yes,Soil,2539330.806547848,2537194.6069534617,2541282.640536049
High,CanESM2,rcp45,2024,No,Aquatic,52044.70141150465,51956.02796216292,52139.603492233786
High,CanESM2,rcp45,2024,No,Atmosphere,-344738.41430149274,-352471.6343147692,-334780.23182727676
High,CanESM2,rcp45,2024,No,DOM,68.59433957498757,56.80060132341424,77.62586121672018
High,CanESM2,rcp45,2024,No,HAP,388361.7903795589,386532.71126402286,390107.49364829063
High,CanESM2,rcp45,2024,No,HWP,103437.91575284397,99156.6615017569,108417.76564364773
High,CanESM2,rcp45,2024,No,Live,677.2335827813396,632.7398705065486,724.8702040424039
High,CanESM2,rcp45,2024,No,Soil,22397.821741361495,21383.52695521887,23322.583047681183
High,CanESM2,rcp45,2024,Yes,DOM,561666.0954266486,511233.6107640719,622384.1806824994
High,CanESM2,rcp45,2024,Yes,Live,1501239.0684962096,1438104.70247077,1555009.1170237593
High,CanESM2,rcp45,2024,Yes,Soil,2537976.2083800808,2535138.022368247,2540633.52907067
High,CanESM2,rcp45,2025,No,Aquatic,54215.88460935512,54102.67758932963,54335.14964001671
High,CanESM2,rcp45,2025,No,Atmosphere,-401588.61167735676,-412861.66383198224,-389677.9562787692
High,CanESM2,rcp45,2025,No,DOM,70.41437189644785,58.27811345262635,79.04652702539904
High,CanESM2,rcp45,2025,No,HAP,409456.6886379375,407401.2712133536,411407.81830470805
High,CanESM2,rcp45,2025,No,HWP,108198.55845110456,104218.34677959271,112838.14085208924
High,CanESM2,rcp45,2025,No,Live,715.9778378963331,670.6678462184082,770.2633035759571
High,CanESM2,rcp45,2025,No,Soil,23517.202469240583,22647.343059358773,24499.70458655415
High,CanESM2,rcp45,2025,Yes,DOM,582573.4419945986,533739.7432232426,642002.3499343195
High,CanESM2,rcp45,2025,Yes,Live,1510732.8513073036,1445094.1453719605,1568194.920374881
High,CanESM2,rcp45,2025,Yes,Soil,2535238.607207431,2531628.4407040924,2538306.127064047
High,CanESM2,rcp45,2026,No,Aquatic,56393.63837788816,56264.39878068745,56512.93451954198
High,CanESM2,rcp45,2026,No,Atmosphere,-418342.2717325595,-430870.2237511715,-404285.3373408282
High,CanESM2,rcp45,2026,No,DOM,72.1178654038966,59.976298374167605,81.37201536247048
High,CanESM2,rcp45,2026,No,HAP,428336.2914859637,426086.226982947,430467.41876767704
High,CanESM2,rcp45,2026,No,HWP,113105.16123047796,108978.0646244204,117674.46024623574
High,CanESM2,rcp45,2026,No,Live,751.0986809159277,706.3196616049073,804.7211717486882
High,CanESM2,rcp45,2026,No,Soil,24623.58166698987,23814.414277596537,25590.224375227626
High,CanESM2,rcp45,2026,Yes,DOM,585311.0795494303,537673.7690293803,642176.1867124201
High,CanESM2,rcp45,2026,Yes,Live,1496851.4989188986,1429714.6748325867,1556692.4531663093
High,CanESM2,rcp45,2026,Yes,Soil,2536028.819165852,2531870.0811814917,2539624.4124053717
High,CanESM2,rcp45,2027,No,Aquatic,58579.36575377851,58436.17896886291,58700.05515754981
High,CanESM2,rcp45,2027,No,Atmosphere,-405592.61787920404,-419759.5583531123,-389226.0676670356
High,CanESM2,rcp45,2027,No,DOM,73.88945339259224,63.05673985015861,83.33722707584019
High,CanESM2,rcp45,2027,No,HAP,442082.47940945765,439767.0371488765,444414.13500206044
High,CanESM2,rcp45,2027,No,HWP,117971.01295317755,113475.52146125447,123114.84236881044
High,CanESM2,rcp45,2027,No,Live,782.9721163972653,738.6659553162082,837.650251312944
High,CanESM2,rcp45,2027,No,Soil,25716.863477594634,24937.33668534972,26630.12293962105
High,CanESM2,rcp45,2027,Yes,DOM,610367.4823703562,566682.7170480273,664420.699496534
High,CanESM2,rcp45,2027,Yes,Live,1438402.2468175588,1373199.4428607798,1497153.1989148117
High,CanESM2,rcp45,2027,Yes,Soil,2534747.3207367337,2530575.990283347,2538812.693340707
High,CanESM2,rcp45,2028,No,Aquatic,60765.075564618615,60615.16837447831,60907.66700994884
High,CanESM2,rcp45,2028,No,Atmosphere,-419106.00773814344,-435026.0647892684,-402266.9220760497
High,CanESM2,rcp45,2028,No,DOM,75.43887643856144,64.31565775199745,84.95915543963588
High,CanESM2,rcp45,2028,No,HAP,457526.30941123766,454999.54625498434,460123.452512793
High,CanESM2,rcp45,2028,No,HWP,122929.50522151364,118498.13201575427,128005.48091654833
High,CanESM2,rcp45,2028,No,Live,817.0818904772408,762.8700583482929,871.9894369604028
High,CanESM2,rcp45,2028,No,Soil,26821.057096312405,25953.06433861996,27744.984691091333
High,CanESM2,rcp45,2028,Yes,DOM,602740.4265509807,556971.1143997703,659314.5089102292
High,CanESM2,rcp45,2028,Yes,Live,1438963.9825981497,1369507.7686047137,1499698.5411490917
High,CanESM2,rcp45,2028,Yes,Soil,2531598.1457377435,2527233.152067069,2536299.8286390435
High,CanESM2,rcp45,2029,No,Aquatic,62960.326826521974,62798.74529125425,63115.233326216985
High,CanESM2,rcp45,2029,No,Atmosphere,-453637.8880793608,-471236.8004493162,-434695.92515899986
High,CanESM2,rcp45,2029,No,DOM,76.69843192040315,65.42190804356758,86.37567026791072
High,CanESM2,rcp45,2029,No,HAP,475398.10427532677,472732.65378736315,478231.1775773269
High,CanESM2,rcp45,2029,No,HWP,127787.37762453097,123316.87512272611,132891.79827464055
High,CanESM2,rcp45,2029,No,Live,850.5273134693368,790.9143005363209,906.4129119582797
High,CanESM2,rcp45,2029,No,Soil,27859.958693122175,26887.500574329068,28875.75586921448
High,CanESM2,rcp45,2029,Yes,DOM,599183.3169799055,554319.3679187187,651292.8814625638
High,CanESM2,rcp45,2029,Yes,Live,1454659.6088608145,1387072.6804016347,1516898.2209833735
High,CanESM2,rcp45,2029,Yes,Soil,2527992.984282953,2523590.7871763734,2532928.671297989
High,CanESM2,rcp45,2030,No,Aquatic,65161.188402288935,64988.49569152187,65318.10602983249
High,CanESM2,rcp45,2030,No,Atmosphere,-488576.0972461027,-507142.2428610324,-468728.53369235113
High,CanESM2,rcp45,2030,No,DOM,78.00603197474838,66.43494807378715,88.28423535907115
High,CanESM2,rcp45,2030,No,HAP,494587.99612440163,491781.0374591463,497478.55042872275
High,CanESM2,rcp45,2030,No,HWP,132815.3371266072,128347.65685814696,137934.42723178625
High,CanESM2,rcp45,2030,No,Live,884.8697035393506,821.9076554168987,938.6769875021437
High,CanESM2,rcp45,2030,No,Soil,28875.39449496489,27898.65701773887,29951.81547520314
High,CanESM2,rcp45,2030,Yes,DOM,595884.9942623927,552275.3385528033,646531.2962697749
High,CanESM2,rcp45,2030,Yes,Live,1467774.6753200516,1399038.2645257541,1528836.4995627613
High,CanESM2,rcp45,2030,Yes,Soil,2525644.650989412,2521474.640868215,2530588.4562346498
High,CanESM2,rcp45,2031,No,Aquatic,67369.52931489733,67187.53013099048,67528.3324652939
High,CanESM2,rcp45,2031,No,Atmosphere,-540660.2262598664,-561695.8708842942,-519192.65398341656
High,CanESM2,rcp45,2031,No,DOM,79.38568141425161,68.63285445550616,89.64270809437329
High,CanESM2,rcp45,2031,No,HAP,516013.618302136,513095.2324189619,519077.8941894836
High,CanESM2,rcp45,2031,No,HWP,137851.43665244206,133021.643229227,143620.60918036735
High,CanESM2,rcp45,2031,No,Live,919.5281037863454,861.1175597064748,965.2591072906125
High,CanESM2,rcp45,2031,No,Soil,29893.45868765727,28995.444752930256,31051.905728151527
High,CanESM2,rcp45,2031,Yes,DOM,600166.1903824394,561806.4982151462,650105.7030022064
High,CanESM2,rcp45,2031,Yes,Live,1488061.7983892814,1417489.4046727577,1548056.0945836494
High,CanESM2,rcp45,2031,Yes,Soil,2523436.295955101,2518943.030917287,2528401.6698683198
High,CanESM2,rcp45,2032,No,Aquatic,69579.28757711238,69395.3033967484,69738.06903958335
High,CanESM2,rcp45,2032,No,Atmosphere,-513041.488447646,-534325.5952446124,-491278.9566700221
High,CanESM2,rcp45,2032,No,DOM,81.2638850728455,70.78707285768937,91.92784536996399
High,CanESM2,rcp45,2032,No,HAP,529441.5129705893,526376.9724843448,532644.4251962639
High,CanESM2,rcp45,2032,No,HWP,142879.76756910555,138014.5126805323,149645.19419329322
High,CanESM2,rcp45,2032,No,Live,951.2087149141681,896.1100651724399,998.9507428077103
High,CanESM2,rcp45,2032,No,Soil,30951.3805644599,30041.66225078842,32088.068327566376
High,CanESM2,rcp45,2032,Yes,DOM,607814.8981842067,569064.8931566618,660099.498621709
High,CanESM2,rcp45,2032,Yes,Live,1432160.9984032616,1360072.998377265,1489864.5817344245
High,CanESM2,rcp45,2032,Yes,Soil,2522312.185788236,2517977.2850002716,2527440.186178384
High,CanESM2,rcp45,2033,No,Aquatic,71790.16271716358,71596.91257736136,71949.0897502164
High,CanESM2,rcp45,2033,No,Atmosphere,-507996.80988046556,-530950.7048894429,-485632.6798135368
High,CanESM2,rcp45,2033,No,DOM,82.53142369689645,70.96342375390233,93.37371379165879
High,CanESM2,rcp45,2033,No,HAP,542304.3748318889,539162.3209491496,545585.0024280335
High,CanESM2,rcp45,2033,No,HWP,147899.14141446218,143141.701018265,154611.62969819503
High,CanESM2,rcp45,2033,No,Live,981.2093159332086,924.7714456493959,1028.91380825994
High,CanESM2,rcp45,2033,No,Soil,31987.968412261984,31155.232074522133,33047.71731253677
High,CanESM2,rcp45,2033,Yes,DOM,606319.5882012106,566547.9365593474,659897.9621696634
High,CanESM2,rcp45,2033,Yes,Live,1412201.3208144933,1335787.1242667022,1471469.3945418217
High,CanESM2,rcp45,2033,Yes,Soil,2517561.5279588164,2513476.717054516,2522764.1688727355
High,CanESM2,rcp45,2034,No,Aquatic,74001.26281213104,73797.05818790564,74162.4847101575
High,CanESM2,rcp45,2034,No,Atmosphere,-546717.4533184266,-570649.5539289473,-523690.30747803336
High,CanESM2,rcp45,2034,No,DOM,83.35555928707268,71.7154073899395,94.82306557421491
High,CanESM2,rcp45,2034,No,HAP,560101.2190334578,556775.1376107133,563559.0700567805
High,CanESM2,rcp45,2034,No,HWP,152797.21522011035,147481.92834759434,160001.85643630923
High,CanESM2,rcp45,2034,No,Live,1012.7357267547793,955.8962528987461,1063.8144117536285
High,CanESM2,rcp45,2034,No,Soil,32979.21532132637,32068.20308833989,34077.18962217464
High,CanESM2,rcp45,2034,Yes,DOM,605536.2779560018,565511.24922093,658929.6260002311
High,CanESM2,rcp45,2034,Yes,Live,1431260.5873636426,1353433.1376812905,1490883.1711073513
High,CanESM2,rcp45,2034,Yes,Soil,2512076.5995348627,2507795.183241968,2517248.3323380165
High,CanESM2,rcp45,2035,No,Aquatic,76214.47112627653,76004.25383539956,76378.69500131377
High,CanESM2,rcp45,2035,No,Atmosphere,-521177.04191182577,-545106.8291754798,-496855.01151635183
High,CanESM2,rcp45,2035,No,DOM,84.69346524119305,72.75177869632495,94.65282861049775
High,CanESM2,rcp45,2035,No,HAP,572293.5282169576,568823.3555427818,575859.35341781
High,CanESM2,rcp45,2035,No,HWP,157652.28681314312,151947.94045259285,164635.94650240126
High,CanESM2,rcp45,2035,No,Live,1040.0341565186536,984.8627721366832,1090.6067158328287
High,CanESM2,rcp45,2035,No,Soil,33975.2355202254,32970.83290265662,35003.63529539777
High,CanESM2,rcp45,2035,Yes,DOM,609977.1526672873,570361.3828603196,659723.4179589578
High,CanESM2,rcp45,2035,Yes,Live,1384063.2394372772,1313242.4125786442,1445572.3009974165
High,CanESM2,rcp45,2035,Yes,Soil,2509007.415718397,2504861.9998806547,2513969.5149756595
High,CanESM2,rcp45,2036,No,Aquatic,78434.84852563812,78219.50103115139,78597.72158520376
High,CanESM2,rcp45,2036,No,Atmosphere,-544729.1729000442,-569313.5752436054,-519456.72519145015
High,CanESM2,rcp45,2036,No,DOM,85.26570045906234,72.53032494900941,95.45927402385277
High,CanESM2,rcp45,2036,No,HAP,589133.9808193896,585488.3182857698,592836.7064686576
High,CanESM2,rcp45,2036,No,HWP,162605.5321874566,156632.96485286162,169510.7895150442
High,CanESM2,rcp45,2036,No,Live,1069.5868434052375,1017.4472909041433,1116.3778183829554
High,CanESM2,rcp45,2036,No,Soil,34951.86893493931,33903.37050079227,36010.62115192971
High,CanESM2,rcp45,2036,Yes,DOM,592019.3099217336,552241.5592111964,639240.5710266004
High,CanESM2,rcp45,2036,Yes,Live,1406302.7343809644,1336206.031206476,1469075.5502474452
High,CanESM2,rcp45,2036,Yes,Soil,2503257.060795395,2498943.8805584796,2508341.1443855874
High,CanESM2,rcp45,2037,No,Aquatic,80653.7281344002,80434.86349022719,80822.40526229923
High,CanESM2,rcp45,2037,No,Atmosphere,-522457.85281843523,-546222.1155011979,-497815.5605448899
High,CanESM2,rcp45,2037,No,DOM,86.06385498335365,73.50081163600655,96.49930726655393
High,CanESM2,rcp45,2037,No,HAP,601461.6537648126,597739.1992058256,605247.018875384
High,CanESM2,rcp45,2037,No,HWP,167527.84816756056,161490.75499084662,174694.0268226078
High,CanESM2,rcp45,2037,No,Live,1096.091897503629,1044.288207888793,1144.073049565257
High,CanESM2,rcp45,2037,No,Soil,35935.36219079482,34868.90225661575,36985.54638268164
High,CanESM2,rcp45,2037,Yes,DOM,587456.601370497,548127.55357951,633564.2620386966
High,CanESM2,rcp45,2037,Yes,Live,1374138.8429276922,1305529.0087519218,1434742.7400277883
High,CanESM2,rcp45,2037,Yes,Soil,2497232.6757194665,2492907.27527762,2502156.740630211
High,CanESM2,rcp45,2038,No,Aquatic,82875.24503076714,82654.26005045255,83046.89690383943
High,CanESM2,rcp45,2038,No,Atmosphere,-539385.248242205,-564454.6089076081,-514343.2093211592
High,CanESM2,rcp45,2038,No,DOM,86.79071990943908,73.46246922506575,95.79955608399936
High,CanESM2,rcp45,2038,No,HAP,616263.2474914248,612329.3487472063,620140.7281449416
High,CanESM2,rcp45,2038,No,HWP,172395.0583625033,165845.70899530232,180293.461964419
High,CanESM2,rcp45,2038,No,Live,1122.121628203924,1072.5324043217947,1175.3392821463453
High,CanESM2,rcp45,2038,No,Soil,36885.367422518,35839.9672957717,37999.58364192491
High,CanESM2,rcp45,2038,Yes,DOM,581282.7114360709,543088.5088066848,625684.0133833041
High,CanESM2,rcp45,2038,Yes,Live,1382412.1730017285,1316034.4895118992,1442907.8170663686
